ElapsedTime,Unix,VBUS,IBUS,DP,DM,CC1,CC2,TEMP,CHARGE,ENERGY,PWR,,,,
01:30.8,90.82,12.045369,0.508341,0.033,0.05,0.003,1.588,36.132813,0.021326324,0.25555165,6.1231549,,,,
01:30.8,90.84,12.042888,0.508554,0.031,0.047,0.003,1.588,36.132813,0.021329149,0.25558567,6.1244589,,,,
01:30.9,90.86,12.040486,0.508812,0.033,0.046,0.002,1.589,36.132813,0.021331976,0.25561971,6.1263438,,,,
01:30.9,90.88,12.038279,0.509053,0.033,0.046,0.002,1.589,36.132813,0.021334804,0.25565375,6.128122,,,,
01:30.9,90.9,11.949607,0.945733,0.032,0.046,0.004,1.59,36.132813,0.021340058,0.25571654,11.301138,,,,
01:30.9,90.92,11.929509,1.00703,0.032,0.048,0.004,1.59,36.132813,0.021345653,0.25578328,12.013373,,,,
01:30.9,90.94,11.932185,1.016671,0.032,0.047,0.004,1.59,36.132813,0.021351301,0.25585068,12.131106,,,,
01:31.0,90.96,11.935271,1.016924,0.033,0.048,0.003,1.589,36.132813,0.021356951,0.2559181,12.137264,,,,
01:31.0,90.98,11.938279,1.016655,0.03,0.048,0.004,1.59,36.132813,0.021362599,0.25598553,12.137111,,,,
01:31.0,91,11.941716,0.887731,0.033,0.046,0.004,1.59,36.132813,0.021367531,0.25604443,10.601031,,,,
01:31.0,91.02,11.944588,0.959047,0.033,0.045,0.003,1.589,36.132813,0.021372859,0.25610807,11.455421,,,,
01:31.0,91.04,11.947166,0.94657,0.034,0.046,0.003,1.589,36.132813,0.021378117,0.2561709,11.308829,,,,
01:31.1,91.06,11.949666,0.94696,0.033,0.046,0.004,1.59,36.132813,0.021383378,0.25623376,11.315856,,,,
01:31.1,91.08,11.951951,0.928998,0.031,0.05,0.004,1.589,36.132813,0.021388539,0.25629545,11.103339,,,,
01:31.1,91.1,11.954705,0.830313,0.033,0.048,0.003,1.588,36.132813,0.021393152,0.25635059,9.926147,,,,
01:31.1,91.12,11.979216,0.679067,0.033,0.045,0.003,1.59,36.132813,0.021396925,0.25639578,8.1346903,,,,
01:31.1,91.14,12.02908,0.494025,0.034,0.047,0.003,1.588,36.132813,0.021399669,0.2564288,5.9426662,,,,
01:31.2,91.16,12.021677,0.540961,0.033,0.045,0.003,1.589,36.132813,0.021402675,0.25646493,6.5032584,,,,
01:31.2,91.18,11.958845,0.818218,0.033,0.044,0.004,1.59,36.132813,0.02140722,0.25651929,9.7849422,,,,
01:31.2,91.2,11.960076,0.814681,0.031,0.045,0.003,1.589,36.132813,0.021411746,0.25657342,9.7436467,,,,
01:31.2,91.22,11.961502,0.903963,0.032,0.047,0.004,1.59,36.132813,0.021416768,0.25663349,10.812755,,,,
01:31.2,91.24,11.962634,0.94486,0.032,0.048,0.004,1.59,36.140625,0.021422018,0.25669629,11.303014,,,,
01:31.3,91.26,11.963552,0.97688,0.033,0.048,0.004,1.592,36.140625,0.021427445,0.25676121,11.686955,,,,
01:31.3,91.28,11.964177,0.977387,0.034,0.051,0.003,1.59,36.140625,0.021432875,0.25682618,11.693631,,,,
01:31.3,91.3,11.965701,0.902108,0.035,0.049,0.004,1.59,36.140625,0.021437886,0.25688615,10.794355,,,,
01:31.3,91.32,11.967556,0.851651,0.032,0.044,0.004,1.589,36.140625,0.021442618,0.25694277,10.192181,,,,
01:31.3,91.34,11.968689,0.914529,0.032,0.047,0.004,1.591,36.140625,0.021447699,0.25700358,10.945713,,,,
01:31.4,91.36,11.968904,0.970113,0.032,0.047,0.003,1.59,36.140625,0.021453088,0.25706809,11.611189,,,,
01:31.4,91.38,11.969041,1.001015,0.032,0.049,0.004,1.59,36.140625,0.021458649,0.25713465,11.98119,,,,
01:31.4,91.4,11.969216,0.9918,0.033,0.049,0.005,1.589,36.140625,0.021464159,0.2572006,11.871068,,,,
01:31.4,91.42,11.969783,0.940478,0.035,0.05,0.003,1.589,36.140625,0.021469384,0.25726314,11.257318,,,,
01:31.4,91.44,11.97074,0.967332,0.032,0.046,0.003,1.589,36.140625,0.021474758,0.25732747,11.57968,,,,
01:31.5,91.46,11.971209,0.910634,0.035,0.048,0.003,1.588,36.125,0.021479817,0.25738803,10.90139,,,,
01:31.5,91.48,11.972439,0.860539,0.033,0.044,0.003,1.589,36.125,0.021484598,0.25744527,10.302751,,,,
01:31.5,91.5,11.986638,0.833404,0.034,0.046,0.005,1.59,36.125,0.021489228,0.25750077,9.9897121,,,,
01:31.5,91.52,11.934295,1.066754,0.033,0.047,0.003,1.588,36.125,0.021495154,0.2575715,12.730957,,,,
01:31.5,91.54,11.936306,1.066899,0.031,0.049,0.005,1.589,36.125,0.021501082,0.25764225,12.734833,,,,
01:31.6,91.56,11.938982,1.008784,0.032,0.048,0.004,1.589,36.125,0.021506686,0.25770916,12.043854,,,,
01:31.6,91.58,11.977322,0.784013,0.031,0.047,0.002,1.586,36.125,0.021511042,0.25776133,9.3903762,,,,
01:31.6,91.6,12.059314,0.5048,0.033,0.047,0.002,1.588,36.125,0.021513846,0.25779515,6.0875417,,,,
01:31.6,91.62,12.056541,0.505255,0.033,0.046,0.003,1.586,36.125,0.021516653,0.25782899,6.0916276,,,,
01:31.6,91.64,12.053338,0.505669,0.033,0.045,0.003,1.588,36.125,0.021519462,0.25786285,6.0949994,,,,
01:31.7,91.66,12.050154,0.5061,0.033,0.045,0.003,1.587,36.125,0.021522274,0.25789673,6.0985829,,,,
01:31.7,91.68,12.047185,0.506844,0.032,0.045,0.002,1.588,36.148438,0.02152509,0.25793065,6.1060434,,,,
01:31.7,91.7,12.031873,0.60423,0.029,0.044,0.004,1.59,36.148438,0.021528447,0.25797104,7.2700186,,,,
01:31.7,91.72,11.917009,1.017556,0.032,0.047,0.004,1.589,36.148438,0.0215341,0.25803841,12.126224,,,,
01:31.7,91.74,11.919841,1.029285,0.033,0.048,0.004,1.589,36.148438,0.021539818,0.25810657,12.268914,,,,
01:31.8,91.76,11.923357,1.048538,0.033,0.048,0.004,1.59,36.148438,0.021545643,0.25817603,12.502093,,,,
01:31.8,91.78,11.926834,1.048124,0.035,0.049,0.003,1.589,36.148438,0.021551466,0.25824547,12.500801,,,,
01:31.8,91.8,11.956658,0.999317,0.031,0.047,0.004,1.589,36.148438,0.021557018,0.25831186,11.948492,,,,
01:31.8,91.82,11.996853,0.950348,0.032,0.048,0.005,1.589,36.148438,0.021562298,0.2583752,11.401185,,,,
01:31.8,91.84,11.995623,0.950561,0.034,0.047,0.003,1.589,36.148438,0.021567578,0.25843854,11.402571,,,,
01:31.9,91.86,11.994451,0.953467,0.033,0.045,0.003,1.589,36.148438,0.021572876,0.25850208,11.436313,,,,
01:31.9,91.88,11.993435,0.923176,0.033,0.046,0.003,1.59,36.148438,0.021578004,0.25856359,11.072051,,,,
01:31.9,91.9,11.993005,0.884951,0.033,0.045,0.003,1.588,36.140625,0.021582921,0.25862255,10.613222,,,,
01:31.9,91.92,11.993923,0.622884,0.033,0.047,0.002,1.589,36.140625,0.021586381,0.25866406,7.4708227,,,,
01:31.9,91.94,11.996306,0.53561,0.032,0.045,0.001,1.589,36.140625,0.021589357,0.25869975,6.4253415,,,,
01:32.0,91.96,11.998416,0.489104,0.033,0.044,0.003,1.589,36.140625,0.021592074,0.25873236,5.8684733,,,,
01:32.0,91.98,11.99783,0.758197,0.031,0.048,0.003,1.589,36.140625,0.021596286,0.25878289,9.0967187,,,,
01:32.0,92,11.995935,0.865613,0.033,0.05,0.003,1.589,36.140625,0.021601095,0.25884058,10.383837,,,,
01:32.0,92.02,11.994548,0.937613,0.033,0.049,0.003,1.588,36.140625,0.021606304,0.25890306,11.246244,,,,
01:32.0,92.04,11.992654,0.968326,0.031,0.048,0.005,1.589,36.140625,0.021611684,0.25896758,11.612799,,,,
01:32.1,92.06,11.991287,0.990722,0.032,0.05,0.004,1.59,36.140625,0.021617188,0.25903358,11.880032,,,,
01:32.1,92.08,11.990193,0.926049,0.033,0.05,0.003,1.591,36.140625,0.021622332,0.25909526,11.103506,,,,
01:32.1,92.1,11.989841,0.894705,0.033,0.048,0.004,1.589,36.140625,0.021627303,0.25915486,10.727371,,,,
01:32.1,92.12,11.989177,0.92621,0.034,0.046,0.005,1.59,36.140625,0.021632449,0.25921655,11.104496,,,,
01:32.1,92.14,11.987537,1.035296,0.033,0.044,0.004,1.589,36.140625,0.0216382,0.2592855,12.410649,,,,
01:32.2,92.16,11.986619,0.9713,0.033,0.047,0.003,1.589,36.140625,0.021643596,0.25935018,11.642603,,,,
01:32.2,92.18,11.986209,0.946912,0.035,0.048,0.003,1.589,36.140625,0.021648857,0.25941323,11.349885,,,,
01:32.2,92.2,11.986541,0.906514,0.032,0.047,0.005,1.59,36.140625,0.021653893,0.2594736,10.865967,,,,
01:32.2,92.22,11.986306,0.919937,0.032,0.046,0.004,1.59,36.140625,0.021659004,0.25953486,11.026646,,,,
01:32.2,92.24,11.985525,0.968097,0.033,0.046,0.004,1.591,36.140625,0.021664382,0.25959932,11.603151,,,,
01:32.3,92.26,11.984548,0.997932,0.033,0.048,0.003,1.59,36.140625,0.021669926,0.25966576,11.959764,,,,
01:32.3,92.28,11.983923,0.973255,0.033,0.049,0.003,1.59,36.140625,0.021675333,0.25973056,11.663413,,,,
01:32.3,92.3,11.979744,0.894753,0.032,0.048,0.005,1.59,36.140625,0.021680304,0.25979011,10.718912,,,,
01:32.3,92.32,11.940017,1.063012,0.033,0.051,0.004,1.588,36.148438,0.02168621,0.25986062,12.692381,,,,
01:32.3,92.34,11.941873,1.063201,0.033,0.051,0.004,1.589,36.148438,0.021692116,0.25993116,12.696611,,,,
01:32.4,92.36,11.944392,0.988372,0.032,0.048,0.004,1.589,36.148438,0.021697607,0.25999675,11.805503,,,,
01:32.4,92.38,12.004255,0.689464,0.033,0.049,0.003,1.586,36.148438,0.021701438,0.26004273,8.2765017,,,,
01:32.4,92.4,12.060623,0.502978,0.033,0.048,0.003,1.587,36.148438,0.021704232,0.26007643,6.066228,,,,
01:32.4,92.42,12.057634,0.503384,0.033,0.047,0.001,1.587,36.148438,0.021707029,0.26011015,6.06962,,,,
01:32.4,92.44,12.054373,0.503851,0.033,0.048,0.002,1.588,36.148438,0.021709828,0.26014389,6.0736079,,,,
01:32.5,92.46,12.05117,0.504334,0.033,0.048,0.002,1.588,36.148438,0.02171263,0.26017766,6.0778148,,,,
01:32.5,92.48,12.048123,0.522863,0.033,0.046,0.002,1.587,36.148438,0.021715534,0.26021265,6.2995177,,,,
01:32.5,92.5,12.019314,0.66032,0.034,0.046,0.004,1.59,36.148438,0.021719203,0.26025675,7.9365934,,,,
01:32.5,92.52,11.91492,1.018715,0.034,0.047,0.005,1.589,36.148438,0.021724862,0.26032418,12.137908,,,,
01:32.5,92.54,11.918064,1.019475,0.033,0.048,0.004,1.591,36.164063,0.021730526,0.26039168,12.150168,,,,
01:32.6,92.56,11.921834,1.039224,0.033,0.045,0.005,1.59,36.164063,0.0217363,0.26046051,12.389456,,,,
01:32.6,92.58,11.925447,1.041811,0.032,0.049,0.004,1.589,36.164063,0.021742088,0.26052953,12.424062,,,,
01:32.6,92.6,11.965193,0.996182,0.033,0.048,0.004,1.589,36.164063,0.021747622,0.26059575,11.91951,,,,
01:32.6,92.62,11.989822,0.944739,0.032,0.046,0.004,1.59,36.164063,0.02175287,0.26065868,11.327252,,,,
01:32.6,92.64,11.988904,0.978941,0.033,0.049,0.004,1.588,36.164063,0.021758309,0.26072388,11.73643,,,,
01:32.7,92.66,11.987927,0.984976,0.033,0.049,0.003,1.59,36.164063,0.021763781,0.26078948,11.80782,,,,
01:32.7,92.68,11.988045,0.888005,0.033,0.05,0.003,1.59,36.164063,0.021768714,0.26084862,10.645444,,,,
01:32.7,92.7,11.988259,0.75736,0.033,0.049,0.003,1.588,36.164063,0.021772922,0.26089907,9.0794278,,,,
01:32.7,92.72,11.99074,0.572769,0.033,0.049,0.003,1.588,36.164063,0.021776104,0.26093722,6.8679242,,,,
01:32.7,92.74,11.993123,0.49176,0.034,0.05,0.001,1.588,36.164063,0.021778836,0.26096999,5.8977382,,,,
01:32.8,92.76,11.994998,0.558947,0.035,0.051,0.003,1.589,36.140625,0.021781941,0.26100723,6.7045681,,,,
01:32.8,92.78,11.99365,0.81914,0.032,0.045,0.005,1.589,36.140625,0.021786492,0.26106181,9.8244785,,,,
01:32.8,92.8,11.992068,0.856669,0.033,0.044,0.004,1.589,36.140625,0.021791251,0.26111889,10.273233,,,,
01:32.8,92.82,11.990252,0.989784,0.033,0.046,0.004,1.59,36.140625,0.02179675,0.26118482,11.86776,,,,
01:32.8,92.84,11.98906,0.938084,0.031,0.047,0.004,1.589,36.140625,0.021801962,0.2612473,11.246745,,,,
01:32.9,92.86,11.988533,0.889357,0.033,0.049,0.003,1.59,36.140625,0.021806903,0.26130653,10.662086,,,,
01:32.9,92.88,11.988396,0.898422,0.033,0.047,0.004,1.59,36.140625,0.021811894,0.26136637,10.770639,,,,
01:32.9,92.9,11.987752,0.933827,0.033,0.048,0.003,1.589,36.140625,0.021817082,0.26142856,11.194486,,,,
01:32.9,92.92,11.986638,1.025595,0.033,0.05,0.003,1.589,36.140625,0.02182278,0.26149686,12.293436,,,,
01:32.9,92.94,11.985213,0.998765,0.033,0.047,0.003,1.589,36.140625,0.021828328,0.26156336,11.970411,,,,
01:33.0,92.96,11.985408,0.920609,0.033,0.048,0.004,1.588,36.140625,0.021833443,0.26162466,11.033874,,,,
01:33.0,92.98,11.985505,0.861706,0.033,0.049,0.003,1.589,36.15625,0.02183823,0.26168204,10.327982,,,,
01:33.0,93,11.985232,0.921164,0.033,0.048,0.003,1.589,36.15625,0.021843348,0.26174337,11.040364,,,,
01:33.0,93.02,11.984392,0.932149,0.033,0.047,0.003,1.588,36.15625,0.021848526,0.26180544,11.171239,,,,
01:33.0,93.04,11.984002,0.900064,0.033,0.049,0.004,1.59,36.15625,0.021853526,0.26186536,10.786369,,,,
01:33.1,93.06,11.983963,0.874433,0.031,0.044,0.003,1.589,36.15625,0.021858384,0.26192358,10.479173,,,,
01:33.1,93.08,11.984373,0.87459,0.034,0.047,0.003,1.587,36.15625,0.021863243,0.26198181,10.481413,,,,
01:33.1,93.1,11.984373,0.856202,0.034,0.045,0.005,1.589,36.15625,0.021868,0.26203882,10.261044,,,,
01:33.1,93.12,11.982166,1.063869,0.033,0.046,0.005,1.588,36.15625,0.02187391,0.26210963,12.747455,,,,
01:33.1,93.14,11.980759,1.063901,0.033,0.046,0.004,1.589,36.15625,0.021879821,0.26218045,12.746341,,,,
01:33.2,93.16,11.980134,0.992967,0.038,0.051,0.004,1.59,36.15625,0.021885337,0.26224654,11.895878,,,,
01:33.2,93.18,12.006677,0.812742,0.033,0.047,0.003,1.589,36.15625,0.021889853,0.26230075,9.7583307,,,,
01:33.2,93.2,12.067088,0.506611,0.033,0.046,0.003,1.589,36.164063,0.021892667,0.26233471,6.1133195,,,,
01:33.2,93.22,12.063787,0.506768,0.033,0.046,0.002,1.587,36.164063,0.021895483,0.26236868,6.1135412,,,,
01:33.2,93.24,12.060115,0.506961,0.032,0.046,0.001,1.588,36.164063,0.021898299,0.26240264,6.114008,,,,
01:33.3,93.26,12.056502,0.507162,0.033,0.047,0.002,1.588,36.164063,0.021901117,0.26243661,6.1145997,,,,
01:33.3,93.28,12.053064,0.507814,0.031,0.047,0.002,1.589,36.164063,0.021903938,0.26247062,6.1207146,,,,
01:33.3,93.3,12.036384,0.521495,0.033,0.048,0.002,1.587,36.164063,0.021906835,0.26250549,6.2769141,,,,
01:33.3,93.32,11.91365,0.984433,0.033,0.049,0.004,1.589,36.164063,0.021912304,0.26257064,11.72819,,,,
01:33.3,93.34,11.91656,1.02393,0.033,0.05,0.004,1.592,36.164063,0.021917992,0.26263843,12.201723,,,,
01:33.4,93.36,11.920134,1.072005,0.032,0.049,0.004,1.589,36.164063,0.021923948,0.26270942,12.778443,,,,
01:33.4,93.38,11.92363,1.072045,0.035,0.049,0.003,1.589,36.164063,0.021929904,0.26278044,12.782668,,,,
01:33.4,93.4,11.957283,1.037236,0.033,0.048,0.003,1.589,36.164063,0.021935666,0.26284934,12.402524,,,,
01:33.4,93.42,12.002908,0.924001,0.033,0.047,0.004,1.589,36.15625,0.0219408,0.26291096,11.090699,,,,
01:33.4,93.44,12.001326,0.942285,0.031,0.044,0.003,1.59,36.15625,0.021946035,0.26297378,11.308669,,,,
01:33.5,93.46,11.999705,0.942067,0.032,0.044,0.003,1.589,36.15625,0.021951268,0.26303658,11.304526,,,,
01:33.5,93.48,11.998123,0.942152,0.035,0.049,0.004,1.592,36.15625,0.021956502,0.26309938,11.304056,,,,
01:33.5,93.5,11.996755,0.905057,0.033,0.044,0.003,1.59,36.15625,0.021961531,0.26315971,10.857747,,,,
01:33.5,93.52,11.996482,0.79237,0.033,0.047,0.003,1.588,36.15625,0.021965933,0.26321251,9.5056524,,,,
01:33.5,93.54,11.99906,0.484424,0.032,0.046,0.002,1.588,36.15625,0.021968624,0.26324481,5.8126326,,,,
01:33.6,93.56,12.000447,0.636029,0.033,0.047,0.003,1.589,36.15625,0.021972157,0.26328721,7.6326323,,,,
01:33.6,93.58,11.998357,0.810448,0.032,0.046,0.003,1.59,36.15625,0.02197666,0.26334123,9.7240444,,,,
01:33.6,93.6,11.996873,0.823996,0.032,0.048,0.003,1.59,36.15625,0.021981238,0.26339615,9.8853754,,,,
01:33.6,93.62,11.995369,0.880718,0.032,0.049,0.003,1.59,36.15625,0.02198613,0.26345484,10.564537,,,,
01:33.6,93.64,11.993826,0.924802,0.033,0.048,0.003,1.589,36.15625,0.021991268,0.26351647,11.091914,,,,
01:33.7,93.66,11.992146,0.948916,0.032,0.048,0.004,1.59,36.15625,0.02199654,0.26357969,11.379539,,,,
01:33.7,93.68,11.990877,0.954557,0.033,0.049,0.005,1.588,36.15625,0.022001843,0.26364327,11.445976,,,,
01:33.7,93.7,11.989959,0.954641,0.032,0.049,0.004,1.59,36.15625,0.022007147,0.26370686,11.446106,,,,
01:33.7,93.72,11.989568,0.882106,0.031,0.049,0.003,1.591,36.15625,0.022012047,0.26376562,10.57607,,,,
01:33.7,93.74,11.989783,0.861956,0.032,0.046,0.003,1.588,36.171875,0.022016836,0.26382303,10.334665,,,,
01:33.8,93.76,11.98949,0.872474,0.033,0.05,0.004,1.588,36.171875,0.022021683,0.26388115,10.460518,,,,
01:33.8,93.78,11.989119,0.930061,0.033,0.047,0.005,1.589,36.171875,0.02202685,0.2639431,11.150612,,,,
01:33.8,93.8,11.988298,0.959015,0.033,0.05,0.003,1.589,36.171875,0.022032178,0.26400697,11.496958,,,,
01:33.8,93.82,11.9874,0.96489,0.033,0.051,0.003,1.59,36.171875,0.022037538,0.26407123,11.566522,,,,
01:33.8,93.84,11.986502,0.940555,0.034,0.049,0.004,1.588,36.171875,0.022042764,0.26413386,11.273964,,,,
01:33.9,93.86,11.986052,0.963542,0.033,0.049,0.004,1.589,36.171875,0.022048117,0.26419802,11.549065,,,,
01:33.9,93.88,11.985505,0.924749,0.033,0.051,0.003,1.588,36.171875,0.022053254,0.2642596,11.083584,,,,
01:33.9,93.9,11.985955,0.836816,0.034,0.05,0.003,1.589,36.171875,0.022057903,0.26431532,10.030039,,,,
01:33.9,93.92,11.984666,1.045641,0.033,0.047,0.003,1.59,36.171875,0.022063712,0.26438494,12.531658,,,,
01:33.9,93.94,11.983084,1.059077,0.033,0.049,0.004,1.589,36.171875,0.022069596,0.26445545,12.691009,,,,
01:34.0,93.96,11.982244,1.027953,0.033,0.051,0.003,1.589,36.148438,0.022075307,0.26452387,12.317184,,,,
01:34.0,93.98,11.996111,0.849285,0.034,0.049,0.002,1.587,36.148438,0.022080025,0.26458047,10.188117,,,,
01:34.0,94,12.050759,0.507444,0.033,0.048,0.003,1.589,36.148438,0.022082844,0.26461445,6.1150853,,,,
01:34.0,94.02,12.048767,0.514755,0.034,0.049,0.003,1.59,36.148438,0.022085704,0.2646489,6.2021631,,,,
01:34.0,94.04,12.046013,0.510132,0.034,0.047,0.003,1.588,36.148438,0.022088538,0.26468304,6.1450567,,,,
01:34.1,94.06,12.043494,0.510309,0.033,0.045,0.003,1.59,36.148438,0.022091373,0.26471719,6.1459034,,,,
01:34.1,94.08,12.041111,0.510526,0.033,0.047,0.003,1.586,36.148438,0.022094209,0.26475134,6.1473002,,,,
01:34.1,94.1,12.038884,0.510574,0.033,0.045,0.003,1.588,36.148438,0.022097046,0.26478549,6.1467412,,,,
01:34.1,94.12,11.960388,0.899288,0.033,0.046,0.003,1.59,36.148438,0.022102042,0.26484524,10.755833,,,,
01:34.1,94.14,11.928806,0.987097,0.033,0.044,0.003,1.589,36.148438,0.022107526,0.26491066,11.774889,,,,
01:34.2,94.16,11.931658,1.0087,0.032,0.047,0.004,1.59,36.148438,0.02211313,0.26497752,12.035463,,,,
01:34.2,94.18,11.934705,1.011017,0.033,0.048,0.003,1.59,36.171875,0.022118746,0.26504456,12.06619,,,,
01:34.2,94.2,11.937576,1.022272,0.034,0.048,0.003,1.589,36.171875,0.022124426,0.26511235,12.20345,,,,
01:34.2,94.22,11.940545,0.94387,0.032,0.047,0.003,1.59,36.171875,0.022129669,0.26517497,11.270322,,,,
01:34.2,94.24,11.943455,0.959442,0.033,0.048,0.005,1.589,36.171875,0.022135,0.26523863,11.459052,,,,
01:34.3,94.26,11.94613,0.959627,0.033,0.048,0.004,1.589,36.171875,0.022140331,0.26530231,11.463829,,,,
01:34.3,94.28,11.94863,0.959611,0.033,0.048,0.004,1.589,36.171875,0.022145662,0.26536602,11.466037,,,,
01:34.3,94.3,11.95115,0.916022,0.032,0.047,0.003,1.588,36.171875,0.022150751,0.26542683,10.947516,,,,
01:34.3,94.32,11.954451,0.76589,0.033,0.049,0.003,1.588,36.171875,0.022155006,0.2654777,9.1557945,,,,
01:34.3,94.34,11.958025,0.738046,0.033,0.048,0.003,1.588,36.171875,0.022159106,0.26552673,8.8255725,,,,
01:34.4,94.36,12.000369,0.583874,0.032,0.048,0.002,1.589,36.171875,0.02216235,0.26556566,7.0067034,,,,
01:34.4,94.38,12.039588,0.488102,0.032,0.051,0.002,1.587,36.171875,0.022165062,0.2655983,5.876547,,,,
01:34.4,94.4,11.957459,0.765089,0.033,0.047,0.003,1.587,36.164063,0.022169312,0.26564913,9.1485203,,,,
01:34.4,94.42,11.958455,0.866008,0.035,0.051,0.003,1.589,36.164063,0.022174123,0.26570666,10.356118,,,,
01:34.4,94.44,11.95949,0.949725,0.033,0.049,0.003,1.589,36.164063,0.0221794,0.26576977,11.358227,,,,
01:34.5,94.46,11.960779,0.93746,0.033,0.048,0.003,1.589,36.164063,0.022184608,0.26583206,11.212752,,,,
01:34.5,94.48,11.962048,0.958327,0.033,0.047,0.004,1.59,36.164063,0.022189932,0.26589574,11.463554,,,,
01:34.5,94.5,11.96406,0.863996,0.033,0.044,0.003,1.589,36.164063,0.022194732,0.26595317,10.3369,,,,
01:34.5,94.52,11.966228,0.851084,0.032,0.045,0.003,1.589,36.164063,0.02219946,0.26600975,10.184265,,,,
01:34.5,94.54,11.967771,0.861376,0.033,0.046,0.003,1.589,36.164063,0.022204245,0.26606702,10.308751,,,,
01:34.6,94.56,11.968884,0.878509,0.033,0.047,0.003,1.588,36.164063,0.022209126,0.26612544,10.514772,,,,
01:34.6,94.58,11.969841,0.937207,0.033,0.046,0.003,1.59,36.164063,0.022214333,0.26618776,11.218219,,,,
01:34.6,94.6,11.970076,0.973629,0.034,0.047,0.003,1.59,36.164063,0.022219742,0.26625251,11.654413,,,,
01:34.6,94.62,11.97074,0.953334,0.031,0.044,0.003,1.59,36.164063,0.022225038,0.26631591,11.412113,,,,
01:34.6,94.64,11.971423,0.952907,0.033,0.047,0.004,1.589,36.164063,0.022230332,0.26637928,11.407653,,,,
01:34.7,94.66,11.972009,0.953728,0.031,0.044,0.005,1.59,36.164063,0.022235631,0.26644272,11.41804,,,,
01:34.7,94.68,11.972595,0.973549,0.032,0.047,0.004,1.589,36.164063,0.022241039,0.26650747,11.655908,,,,
01:34.7,94.7,11.972693,0.990642,0.032,0.048,0.003,1.59,36.164063,0.022246543,0.26657336,11.860653,,,,
01:34.7,94.72,11.986619,0.735897,0.03,0.046,0.004,1.59,36.164063,0.022250631,0.26662237,8.820917,,,,
01:34.7,94.74,11.933064,1.079782,0.033,0.048,0.004,1.59,36.164063,0.02225663,0.26669395,12.885108,,,,
01:34.8,94.76,11.935017,1.06483,0.033,0.048,0.005,1.59,36.164063,0.022262546,0.26676456,12.708764,,,,
01:34.8,94.78,11.937537,1.012245,0.031,0.047,0.003,1.589,36.164063,0.022268169,0.26683169,12.083712,,,,
01:34.8,94.8,11.953455,0.910147,0.039,0.051,0.003,1.587,36.164063,0.022273225,0.26689213,10.879401,,,,
01:34.8,94.82,12.0674,0.528202,0.033,0.048,0.003,1.588,36.164063,0.02227616,0.26692754,6.3740248,,,,
01:34.8,94.84,12.064392,0.510353,0.034,0.045,0.002,1.587,36.164063,0.022278995,0.26696175,6.1570987,,,,
01:34.9,94.86,12.06072,0.510526,0.033,0.046,0.002,1.588,36.164063,0.022281831,0.26699596,6.1573111,,,,
01:34.9,94.88,12.057088,0.510767,0.033,0.048,0.003,1.588,36.164063,0.022284669,0.26703017,6.1583627,,,,
01:34.9,94.9,12.05365,0.510908,0.033,0.048,0.002,1.587,36.164063,0.022287507,0.26706438,6.1583062,,,,
01:34.9,94.92,12.050564,0.511041,0.032,0.049,0.002,1.588,36.164063,0.022290347,0.26709859,6.1583323,,,,
01:34.9,94.94,11.930974,0.884094,0.034,0.051,0.003,1.589,36.164063,0.022295258,0.2671572,10.548103,,,,
01:35.0,94.96,11.920252,0.996411,0.033,0.048,0.004,1.589,36.164063,0.022300794,0.26722318,11.87747,,,,
01:35.0,94.98,11.92365,1.002025,0.033,0.049,0.004,1.589,36.164063,0.022306361,0.26728956,11.947795,,,,
01:35.0,95,11.927459,1.009593,0.033,0.05,0.005,1.589,36.164063,0.022311969,0.26735646,12.041879,,,,
01:35.0,95.02,11.930857,1.021391,0.033,0.052,0.004,1.589,36.164063,0.022317644,0.26742416,12.18607,,,,
01:35.0,95.04,11.934216,0.998101,0.032,0.047,0.004,1.589,36.164063,0.022323189,0.26749033,11.911553,,,,
01:35.1,95.06,11.937966,0.951129,0.034,0.047,0.004,1.588,36.1875,0.022328473,0.26755341,11.354546,,,,
01:35.1,95.08,11.941228,0.940422,0.033,0.048,0.003,1.59,36.1875,0.022333697,0.2676158,11.229794,,,,
01:35.1,95.1,11.944255,0.939669,0.033,0.044,0.003,1.589,36.1875,0.022338918,0.26767815,11.223646,,,,
01:35.1,95.12,11.947048,0.938929,0.031,0.046,0.003,1.589,36.1875,0.022344134,0.26774047,11.21743,,,,
